county_name,county_key,fire_period,acreage,gdp_before,gdp_after,gdp_delta_pct,control_avg_delta,counterfactual_gap
Catron,catron,2023Q3,60.5,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Catron,catron,2023Q3,70.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Graham,graham,2023Q3,1825.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Pima,pima,2023Q3,84.0,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
Klickitat,klickitat,2023Q3,128.0,2307.4975,2535.045,9.861224118335995,15.029882901789469,-5.168658783453473
Ada,ada,2023Q3,700.0,31473.614999999998,33853.285,7.5608410409798985,21.519724457432456,-13.958883416452558
Sherman,sherman,2023Q3,600.0,139.1875,149.5025,7.4108666367310265,15.978084575891884,-8.567217939160859
Riverside,riverside,2023Q3,437.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Kern,kern,2023Q3,178.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Riverside,riverside,2023Q3,105.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Yakima,yakima,2023Q3,50.0,25511.66,27631.7325,8.310209919699457,15.912375486226722,-7.602165566527265
Riverside,riverside,2023Q3,8283.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Hidalgo,hidalgo,2023Q3,1108.0,256.34749999999997,273.74749999999995,6.7876612800982965,18.040185624262516,-11.25252434416422
Luna,luna,2023Q3,437.0,1619.72,1757.4225,8.501623737436093,15.646189610557823,-7.14456587312173
Tehama,tehama,2023Q3,50.0,6198.4475,6628.0199999999995,6.930324085184222,18.440409857222345,-11.510085772038124
Klickitat,klickitat,2023Q3,60.0,2307.4975,2535.045,9.861224118335995,15.029882901789469,-5.168658783453473
Riverside,riverside,2023Q3,338.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Catron,catron,2023Q3,6073.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Umatilla,umatilla,2023Q3,109.9,5742.2975,6112.3075,6.443588128270962,16.73171180012132,-10.288123671850359
Curry,curry,2023Q3,34242.0,1704.9099999999999,1788.1375,4.881635980784921,16.219138474337193,-11.337502493552272
Catron,catron,2023Q3,305.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Rio Blanco,rio blanco,2023Q3,255.0,576.61,616.845,6.977853315065645,15.654140503117137,-8.676287188051493
Catron,catron,2023Q3,26514.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Catron,catron,2023Q3,4246.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Malheur,malheur,2023Q3,95.0,2288.8175,2462.7025,7.5971544258115715,15.723649549537447,-8.126495123725874
Luna,luna,2023Q3,142.0,1619.72,1757.4225,8.501623737436093,15.646189610557823,-7.14456587312173
Malheur,malheur,2023Q3,690.0,2288.8175,2462.7025,7.5971544258115715,15.723649549537447,-8.126495123725874
Lincoln,lincoln,2023Q3,520.0,1137.805,1260.315,10.767222854531312,15.71732340962356,-4.9501005550922486
Daggett,daggett,2023Q3,85.0,80.7475,85.2975,5.6348493761416725,17.802648385705876,-12.167799009564202
Twin Falls,twin falls,2023Q3,76.0,5673.925,6126.445000000001,7.975431469397294,15.609747059722224,-7.63431559032493
Yavapai,yavapai,2023Q3,75.0,17037.99,18683.997499999998,9.660807994370204,15.298804761540248,-5.637996767170044
Tehama,tehama,2023Q3,50.0,6198.4475,6628.0199999999995,6.930324085184222,18.440409857222345,-11.510085772038124
Pima,pima,2023Q3,140.7,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
Graham,graham,2023Q3,5169.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Elko,elko,2023Q3,228.0,4151.5175,4497.6425,8.337312801885094,19.420997484912952,-11.083684683027858
Twin Falls,twin falls,2023Q3,76.5,5673.925,6126.445000000001,7.975431469397294,15.609747059722224,-7.63431559032493
Pinal,pinal,2023Q3,750.0,31892.0475,36155.555,13.368559983488046,18.30954334146259,-4.9409833579745435
Sonoma,sonoma,2023Q3,90.0,45893.045,49269.97,7.358250035490134,17.68009482382181,-10.321844788331678
Imperial,imperial,2023Q3,72.0,17020.6075,18387.192499999997,8.029002490069754,18.176580831204593,-10.147578341134839
Missoula,missoula,2023Q3,7154.0,7764.535,8325.2925,7.222035833440119,20.075506046775622,-12.853470213335504
Mohave,mohave,2023Q3,164.0,15276.485,16760.32,9.713196458478498,17.943920598644,-8.230724140165501
Harney,harney,2023Q3,619.0,545.2725,572.1825,4.935147105346403,17.24835038353129,-12.313203278184886
Glenn,glenn,2023Q3,89.0,2707.4700000000003,2877.6325,6.284926518114693,14.589619188967848,-8.304692670853155
Shoshone,shoshone,2023Q3,800.0,839.4200000000001,905.05,7.8184937218555515,18.030509853139215,-10.212016131283663
La Paz,la paz,2023Q3,242.0,1148.6075,1258.395,9.558313000742194,16.426458853599385,-6.868145852857191
Graham,graham,2023Q3,576.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Gem,gem,2023Q3,799.0,1234.565,1368.0974999999999,10.81615791797109,15.616898298884673,-4.800740380913583
Otero,otero,2023Q3,368.0,4342.959999999999,4749.43,9.359284911673173,14.425509196004253,-5.06622428433108
Lane,lane,2023Q3,110.0,27812.852499999997,29333.3625,5.466932958422737,18.30954334146259,-12.842610383039853
Sonoma,sonoma,2023Q3,92.0,45893.045,49269.97,7.358250035490134,17.68009482382181,-10.321844788331678
Coconino,coconino,2023Q3,1542.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Lemhi,lemhi,2023Q3,24706.0,500.62249999999995,541.86,8.237244630435123,16.71187223532967,-8.474627604894545
San Benito,san benito,2023Q3,296.0,6373.772499999999,6949.0325,9.025424111073956,18.592829711090452,-9.567405600016496
San Bernardino,san bernardino,2023Q3,178.0,208002.235,224209.35249999998,7.791799689075453,19.869184724852303,-12.07738503577685
Mora,mora,2023Q3,819.0,263.7925,283.5,7.470834083607373,16.369971373502352,-8.899137289894979
Mora,mora,2023Q3,520.0,263.7925,283.5,7.470834083607373,16.369971373502352,-8.899137289894979
Cochise,cochise,2023Q3,5232.0,8772.967499999999,9392.9225,7.066651050514,14.82703723250413,-7.76038618199013
Cochise,cochise,2023Q3,175.0,8772.967499999999,9392.9225,7.066651050514,14.82703723250413,-7.76038618199013
Hidalgo,hidalgo,2023Q3,125.0,256.34749999999997,273.74749999999995,6.7876612800982965,18.040185624262516,-11.25252434416422
Wasco,wasco,2023Q3,490.0,1917.3625000000002,2023.8274999999999,5.552679787989995,17.967570388707635,-12.41489060071764
Pima,pima,2023Q3,1200.0,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
Pershing,pershing,2023Q3,56.0,495.8275,531.5150000000001,7.197563668816295,15.167438635216744,-7.9698749664004485
Benton,benton,2023Q3,400.0,21048.1225,23091.6525,9.70884695297644,17.353558022521003,-7.644711069544563
Mesa,mesa,2023Q3,52.0,14009.81,14946.2925,6.684476805895298,19.368267460154005,-12.683790654258708
Jackson,jackson,2023Q3,65.0,16089.782500000001,16961.0325,5.41492714398097,15.918819180239051,-10.503892036258081
Douglas,douglas,2023Q3,700.0,4373.4375,4815.512500000001,10.108181493390513,17.206055471510364,-7.097873978119852
Chaves,chaves,2023Q3,50.0,4070.785,4375.1025,7.475646589048552,17.139828766081358,-9.664182177032806
Granite,granite,2023Q3,6988.0,220.48,242.875,10.157383889695215,14.493686950401706,-4.336303060706491
Graham,graham,2023Q3,93.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Greenlee,greenlee,2023Q3,1027.0,652.4649999999999,703.8675000000001,7.878200363237899,22.455644261777714,-14.577443898539816
Grant,grant,2023Q3,80.0,1760.655,1891.915,7.455180032431112,18.09824939532664,-10.643069362895528
Tooele,tooele,2023Q3,1300.6,6353.3525,7040.949999999999,10.822593268671916,16.417435289550514,-5.594842020878598
Klickitat,klickitat,2023Q3,60551.0,2307.4975,2535.045,9.861224118335995,15.029882901789469,-5.168658783453473
Grant,grant,2023Q3,197.0,1760.655,1891.915,7.455180032431112,18.09824939532664,-10.643069362895528
Grant,grant,2023Q3,676.0,1760.655,1891.915,7.455180032431112,18.09824939532664,-10.643069362895528
Benewah,benewah,2023Q3,155.0,614.97,668.7225000000001,8.740670276598866,17.29655233138306,-8.555882054784195
Yavapai,yavapai,2023Q3,1049.0,17037.99,18683.997499999998,9.660807994370204,15.298804761540248,-5.637996767170044
Gila,gila,2023Q3,180.0,3747.6,4058.7874999999995,8.303647667840739,14.685222330328404,-6.381574662487665
Wasco,wasco,2023Q3,1280.0,1917.3625000000002,2023.8274999999999,5.552679787989995,17.967570388707635,-12.41489060071764
Alameda,alameda,2023Q3,55.0,155488.445,166915.00749999998,7.348817785141507,19.47700439158807,-12.128186606446565
Graham,graham,2023Q3,300.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Klamath,klamath,2023Q3,2137.0,5071.5875,5386.845,6.21615026853033,15.236991568796185,-9.020841300265854
Ada,ada,2023Q3,110.0,31473.614999999998,33853.285,7.5608410409798985,21.519724457432456,-13.958883416452558
Uintah,uintah,2023Q3,82.0,2974.5575,3254.5299999999997,9.412240308012196,12.370726289194797,-2.9584859811826014
Umatilla,umatilla,2023Q3,100.0,5742.2975,6112.3075,6.443588128270962,16.73171180012132,-10.288123671850359
Maricopa,maricopa,2023Q3,5060.0,316051.6775,345802.60250000004,9.413310264743032,17.10645808595349,-7.693147821210459
Lane,lane,2023Q3,31590.0,27812.852499999997,29333.3625,5.466932958422737,18.30954334146259,-12.842610383039853
Weston,weston,2023Q3,111.0,589.675,604.0425,2.436511637766577,18.56451259517196,-16.12800095740538
Pima,pima,2023Q3,3000.0,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
Mono,mono,2023Q3,323.0,1248.8625000000002,1343.0825,7.544465463571834,17.583466945146256,-10.039001481574422
Catron,catron,2023Q3,10986.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Washakie,washakie,2023Q3,639.0,669.165,683.075,2.078710034147046,15.339818259189133,-13.261108225042086
Washakie,washakie,2023Q3,639.0,669.165,683.075,2.078710034147046,15.339818259189133,-13.261108225042086
Pinal,pinal,2023Q3,1113.0,31892.0475,36155.555,13.368559983488046,18.30954334146259,-4.9409833579745435
Pima,pima,2023Q3,1601.0,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
Yavapai,yavapai,2023Q3,405.0,17037.99,18683.997499999998,9.660807994370204,15.298804761540248,-5.637996767170044
Socorro,socorro,2023Q3,2816.0,1027.3175,1102.275,7.296429779498546,16.891829744320678,-9.595399964822132
Navajo,navajo,2023Q3,345.0,7548.5225,8199.985,8.630331299933205,18.11117086926037,-9.480839569327165
Pinal,pinal,2023Q3,1156.0,31892.0475,36155.555,13.368559983488046,18.30954334146259,-4.9409833579745435
Umatilla,umatilla,2023Q3,199.26,5742.2975,6112.3075,6.443588128270962,16.73171180012132,-10.288123671850359
Yuba,yuba,2023Q3,305.0,7936.637500000001,8700.830000000002,9.628668311989818,13.460806319175669,-3.8321380071858506
Navajo,navajo,2023Q3,120.0,7548.5225,8199.985,8.630331299933205,18.11117086926037,-9.480839569327165
Kittitas,kittitas,2023Q3,331.0,4624.217500000001,5130.52,10.948933522266193,16.54326584614458,-5.594332323878385
Shasta,shasta,2023Q3,162.0,17219.725,18422.5475,6.985143490967493,18.865802315908446,-11.880658824940953
Coconino,coconino,2023Q3,125.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Idaho,idaho,2023Q3,26048.0,1057.2824999999998,1151.3925000000002,8.901121507260394,17.143696944398,-8.242575437137605
Lake,lake,2023Q3,7276.0,2093.105,2271.505,8.52322267635881,13.040486554517349,-4.5172638781585395
Gila,gila,2023Q3,4560.0,3747.6,4058.7874999999995,8.303647667840739,14.685222330328404,-6.381574662487665
Gila,gila,2023Q3,103.0,3747.6,4058.7874999999995,8.303647667840739,14.685222330328404,-6.381574662487665
Owyhee,owyhee,2023Q3,196.7,761.25,820.63,7.800328407224959,16.4829100774539,-8.682581670228942
Fergus,fergus,2023Q3,87.0,750.8925,807.245,7.5047360307900215,21.546484928420007,-14.041748897629986
Natrona,natrona,2023Q3,143.0,6893.162499999999,7054.0225,2.3336168268193385,10.713164766395375,-8.379547939576035
Coconino,coconino,2023Q3,107.8,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Whitman,whitman,2023Q3,526.0,4521.005,5142.59,13.748823546976835,16.73787690213474,-2.989053355157905
Franklin,franklin,2023Q3,113.5,9769.845,10673.1225,9.245566331912125,17.569090996945295,-8.32352466503317
Powder River,powder river,2023Q3,3701.0,110.67,118.50999999999999,7.084123972169504,17.758125099811856,-10.674001127642352
Los Angeles,los angeles,2023Q3,421.0,927250.97,992378.5574999999,7.023728160672607,17.37535249350058,-10.35162433282797
San Diego,san diego,2023Q3,106.0,310943.05500000005,334878.9475,7.69783795299752,18.701010562380876,-11.003172609383356
Los Angeles,los angeles,2023Q3,60.0,927250.97,992378.5574999999,7.023728160672607,17.37535249350058,-10.35162433282797
Petroleum,petroleum,2023Q3,203.0,33.522499999999994,36.8125,9.81430382578867,18.040185624262516,-8.225881798473846
Garfield,garfield,2023Q3,100.0,5519.16,5886.81,6.661339769095307,10.881459586236433,-4.220119817141126
Grant,grant,2023Q3,927.0,1760.655,1891.915,7.455180032431112,18.09824939532664,-10.643069362895528
Gunnison,gunnison,2023Q3,1999.0,1534.4275,1624.7024999999999,5.883301752608048,16.61444444988366,-10.731142697275612
Apache,apache,2023Q3,468.0,4562.342500000001,4898.45,7.366994038698303,16.059867532601576,-8.692873493903273
Catron,catron,2023Q3,12772.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Catron,catron,2023Q3,120.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Goshen,goshen,2023Q3,563.0,1091.4975,1117.8224999999998,2.4118241223639836,16.369148639581805,-13.957324517217822
Butte,butte,2023Q3,65.0,19617.27,21136.67,7.745216332343888,16.623384278608928,-8.878167946265041
Mohave,mohave,2023Q3,63.0,15276.485,16760.32,9.713196458478498,17.943920598644,-8.230724140165501
Socorro,socorro,2023Q3,590.0,1027.3175,1102.275,7.296429779498546,16.891829744320678,-9.595399964822132
Pima,pima,2023Q3,258.0,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
Hot Springs,hot springs,2023Q3,716.0,398.51,409.91499999999996,2.861910617048499,16.984008786799752,-14.122098169751252
Mohave,mohave,2023Q3,120.0,15276.485,16760.32,9.713196458478498,17.943920598644,-8.230724140165501
Grant,grant,2023Q3,5220.0,1760.655,1891.915,7.455180032431112,18.09824939532664,-10.643069362895528
Gila,gila,2023Q3,344.0,3747.6,4058.7874999999995,8.303647667840739,14.685222330328404,-6.381574662487665
Graham,graham,2023Q3,50.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Cochise,cochise,2023Q3,418.0,8772.967499999999,9392.9225,7.066651050514,14.82703723250413,-7.76038618199013
Clearwater,clearwater,2023Q3,83.0,546.7149999999999,589.905,7.899911288331225,16.340779758954362,-8.440868470623137
Box Elder,box elder,2023Q3,576.0,4915.4125,5397.6775,9.811282369485763,19.929567560200507,-10.118285190714744
Union,union,2023Q3,111.0,1889.0725000000002,1995.835,5.651582985830338,18.63807356631237,-12.986490580482034
Graham,graham,2023Q3,1600.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Socorro,socorro,2023Q3,50.0,1027.3175,1102.275,7.296429779498546,16.891829744320678,-9.595399964822132
Riverside,riverside,2023Q3,2322.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Greenlee,greenlee,2023Q3,879.0,652.4649999999999,703.8675000000001,7.878200363237899,22.455644261777714,-14.577443898539816
Cibola,cibola,2023Q3,226.0,1704.4199999999998,1836.3775,7.742076483495865,16.340779758954362,-8.598703275458497
Greenlee,greenlee,2023Q3,260.0,652.4649999999999,703.8675000000001,7.878200363237899,22.455644261777714,-14.577443898539816
Riverside,riverside,2023Q3,103.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Coconino,coconino,2023Q3,100.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Coconino,coconino,2023Q3,110.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Coconino,coconino,2023Q3,2395.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
San Bernardino,san bernardino,2023Q3,93078.0,208002.235,224209.35249999998,7.791799689075453,19.869184724852303,-12.07738503577685
Ada,ada,2023Q3,994.0,31473.614999999998,33853.285,7.5608410409798985,21.519724457432456,-13.958883416452558
Socorro,socorro,2023Q3,131.0,1027.3175,1102.275,7.296429779498546,16.891829744320678,-9.595399964822132
Whatcom,whatcom,2023Q3,7377.0,22737.1475,24961.322500000002,9.782119766782543,16.96310658877905,-7.180986821996505
Madera,madera,2023Q3,60.0,15146.7225,16582.06,9.47622497210206,17.815229712969487,-8.339004740867427
Lincoln,lincoln,2023Q3,190.0,1290.095,1381.2575000000002,7.066340075730867,18.69575482542596,-11.629414749695094
Graham,graham,2023Q3,250.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Idaho,idaho,2023Q3,346.0,1057.2824999999998,1151.3925000000002,8.901121507260394,17.143696944398,-8.242575437137605
Okanogan,okanogan,2023Q3,16428.0,4276.685,4710.4875,10.143428847343205,15.625813256045694,-5.482384408702488
Cochise,cochise,2023Q3,2542.0,8772.967499999999,9392.9225,7.066651050514,14.82703723250413,-7.76038618199013
Graham,graham,2023Q3,461.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Graham,graham,2023Q3,8400.0,2709.605,2958.0274999999997,9.168218245832868,17.943930718826188,-8.77571247299332
Washington,washington,2023Q3,238.0,15783.609999999999,17389.0175,10.171358136700052,20.26533256372942,-10.093974427029368
Alameda,alameda,2023Q3,80.0,155488.445,166915.00749999998,7.348817785141507,19.47700439158807,-12.128186606446565
Mohave,mohave,2023Q3,406.0,15276.485,16760.32,9.713196458478498,17.943920598644,-8.230724140165501
Flathead,flathead,2023Q3,192.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Sanders,sanders,2023Q3,13000.0,849.6725000000001,935.0075,10.04328138194421,17.225125768176305,-7.181844386232095
Sanders,sanders,2023Q3,1423.0,849.6725000000001,935.0075,10.04328138194421,17.225125768176305,-7.181844386232095
Flathead,flathead,2023Q3,20370.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Rio Blanco,rio blanco,2023Q3,74.0,576.61,616.845,6.977853315065645,15.654140503117137,-8.676287188051493
Flathead,flathead,2023Q3,1610.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Flathead,flathead,2023Q3,119.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Lincoln,lincoln,2023Q3,5259.0,1357.3400000000001,1492.0,9.92087465189266,16.340779758954362,-6.419905107061702
San Luis Obispo,san luis obispo,2023Q3,100.0,26648.7325,28757.1,7.911698989811243,20.651477451160655,-12.739778461349413
Valley,valley,2023Q3,50.0,487.7175,513.6524999999999,5.317627520029514,18.399361524390322,-13.081734004360808
Flathead,flathead,2023Q3,3665.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Sanders,sanders,2023Q3,1869.0,849.6725000000001,935.0075,10.04328138194421,17.225125768176305,-7.181844386232095
Luna,luna,2023Q3,60.64,1619.72,1757.4225,8.501623737436093,15.646189610557823,-7.14456587312173
Catron,catron,2023Q3,3200.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Idaho,idaho,2023Q3,200.0,1057.2824999999998,1151.3925000000002,8.901121507260394,17.143696944398,-8.242575437137605
Pend Oreille,pend oreille,2023Q3,70.0,1394.505,1538.525,10.327678997206892,17.796194150062938,-7.468515152856046
Apache,apache,2023Q3,1630.0,4562.342500000001,4898.45,7.366994038698303,16.059867532601576,-8.692873493903273
Flathead,flathead,2023Q3,8165.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Montrose,montrose,2023Q3,4009.0,3860.87,4144.217500000001,7.338954691559177,13.391167789039354,-6.052213097480177
Spokane,spokane,2023Q3,126.0,54444.125,59344.0325,8.999882907476245,18.10194200785969,-9.102059100383446
Pinal,pinal,2023Q3,319.0,31892.0475,36155.555,13.368559983488046,18.30954334146259,-4.9409833579745435
Hidalgo,hidalgo,2023Q3,513.0,256.34749999999997,273.74749999999995,6.7876612800982965,18.040185624262516,-11.25252434416422
Kern,kern,2023Q3,61.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Wallowa,wallowa,2023Q3,153.0,547.3525,585.24,6.921956143435912,18.308178103550258,-11.386221960114346
Flathead,flathead,2023Q3,426.0,7113.7075,7748.4575,8.92291396574852,17.785939703028,-8.863025737279479
Wasco,wasco,2023Q3,225.0,1917.3625000000002,2023.8274999999999,5.552679787989995,17.967570388707635,-12.41489060071764
Sheridan,sheridan,2023Q3,400.0,2758.59,2865.7450000000003,3.884411964083107,17.307863835144325,-13.423451871061218
Apache,apache,2023Q3,105.0,4562.342500000001,4898.45,7.366994038698303,16.059867532601576,-8.692873493903273
Archuleta,archuleta,2023Q3,1372.0,1232.3049999999998,1324.2725,7.463046891800343,20.46368967520914,-13.000642783408797
Harney,harney,2023Q3,1141.0,545.2725,572.1825,4.935147105346403,17.24835038353129,-12.313203278184886
Jefferson,jefferson,2023Q3,110.0,817.115,892.9675,9.282965066116759,19.989865681083845,-10.706900614967086
Blaine,blaine,2023Q3,460.0,449.93,472.9625,5.11912964238881,16.05933571253854,-10.940206070149731
Benton,benton,2023Q3,67.0,21048.1225,23091.6525,9.70884695297644,17.353558022521003,-7.644711069544563
Kern,kern,2023Q3,1540.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Lake,lake,2023Q3,50.0,2093.105,2271.505,8.52322267635881,13.040486554517349,-4.5172638781585395
Pondera,pondera,2023Q3,198.0,390.525,418.30750000000006,7.114141220152382,20.500371386394896,-13.386230166242514
Kern,kern,2023Q3,107.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Lincoln,lincoln,2023Q3,304.0,1357.3400000000001,1492.0,9.92087465189266,16.340779758954362,-6.419905107061702
Socorro,socorro,2023Q3,200.0,1027.3175,1102.275,7.296429779498546,16.891829744320678,-9.595399964822132
Fergus,fergus,2023Q3,91.0,750.8925,807.245,7.5047360307900215,21.546484928420007,-14.041748897629986
Grays Harbor,grays harbor,2023Q3,61.0,7651.099999999999,8325.7275,8.817392270392512,18.08857372559955,-9.271181455207037
Kern,kern,2023Q3,73.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Riverside,riverside,2023Q3,95.0,233994.19249999998,254588.6775,8.801280399298808,17.781941383103447,-8.98066098380464
Coconino,coconino,2023Q3,164.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Rosebud,rosebud,2023Q3,52.0,522.495,556.615,6.530206030679721,17.7979194899662,-11.26771345928648
Baker,baker,2023Q3,70.0,1218.02,1294.74,6.298747147009083,18.124034272096786,-11.825287125087703
Idaho,idaho,2023Q3,1262.0,1057.2824999999998,1151.3925000000002,8.901121507260394,17.143696944398,-8.242575437137605
Santa Clara,santa clara,2023Q3,66.0,178371.505,193038.25,8.22258297366499,22.060432251691218,-13.837849278026228
Kootenai,kootenai,2023Q3,4474.0,11069.6775,11912.165,7.610768245055026,18.82202460430035,-11.211256359245322
Catron,catron,2023Q3,3478.0,237.78,260.92,9.731684750609814,16.54304582662291,-6.811361076013098
Gem,gem,2023Q3,50.0,1234.565,1368.0974999999999,10.81615791797109,15.616898298884673,-4.800740380913583
Lincoln,lincoln,2023Q3,625.0,1290.095,1381.2575000000002,7.066340075730867,18.69575482542596,-11.629414749695094
Roosevelt,roosevelt,2023Q3,50.0,686.6999999999999,710.835,3.514635211882934,16.20479612701817,-12.690160915135236
Malheur,malheur,2023Q3,140.0,2288.8175,2462.7025,7.5971544258115715,15.723649549537447,-8.126495123725874
Kootenai,kootenai,2023Q3,80.0,11069.6775,11912.165,7.610768245055026,18.82202460430035,-11.211256359245322
Coconino,coconino,2023Q3,2854.0,10015.3375,10876.705,8.600484007653266,21.51248336594519,-12.911999358291924
Kern,kern,2023Q3,88.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Linn,linn,2023Q3,309.0,9384.8925,10049.8075,7.084950626765313,20.43510070052984,-13.350150073764528
Kern,kern,2023Q3,62.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Beaver,beaver,2023Q3,7253.0,590.2625,630.2075,6.767328095550697,16.56482092893193,-9.797492833381233
Bonner,bonner,2023Q3,242.0,3079.9525000000003,3378.465,9.692113758247887,13.236057640004656,-3.5439438817567694
Kern,kern,2023Q3,1120.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Archuleta,archuleta,2023Q3,2850.0,1232.3049999999998,1324.2725,7.463046891800343,20.46368967520914,-13.000642783408797
Lincoln,lincoln,2023Q3,133.6,1290.095,1381.2575000000002,7.066340075730867,18.69575482542596,-11.629414749695094
Rio Arriba,rio arriba,2023Q3,386.0,2539.6225,2741.7725,7.9598444256971295,19.3834615884331,-11.42361716273597
San Juan,san juan,2023Q3,73.7,7650.1025,8295.0775,8.430932788155445,16.407721709522814,-7.976788921367369
Rio Arriba,rio arriba,2023Q3,2198.0,2539.6225,2741.7725,7.9598444256971295,19.3834615884331,-11.42361716273597
Wallowa,wallowa,2023Q3,150.0,547.3525,585.24,6.921956143435912,18.308178103550258,-11.386221960114346
Clark,clark,2023Q3,56.0,48.919999999999995,51.775,5.836058871627156,20.51451398719872,-14.678455115571563
Lincoln,lincoln,2023Q3,83.1,1290.095,1381.2575000000002,7.066340075730867,18.69575482542596,-11.629414749695094
Chaves,chaves,2023Q3,143.0,4070.785,4375.1025,7.475646589048552,17.139828766081358,-9.664182177032806
Wallowa,wallowa,2023Q3,248.0,547.3525,585.24,6.921956143435912,18.308178103550258,-11.386221960114346
Kern,kern,2023Q3,5229.0,86772.58,93451.1825,7.696673880158909,16.58134702986859,-8.88467314970968
Greenlee,greenlee,2023Q3,2357.0,652.4649999999999,703.8675000000001,7.878200363237899,22.455644261777714,-14.577443898539816
Harney,harney,2023Q3,116.0,545.2725,572.1825,4.935147105346403,17.24835038353129,-12.313203278184886
Lane,lane,2023Q3,135.0,27812.852499999997,29333.3625,5.466932958422737,18.30954334146259,-12.842610383039853
Gila,gila,2023Q3,264.0,3747.6,4058.7874999999995,8.303647667840739,14.685222330328404,-6.381574662487665
Okanogan,okanogan,2023Q3,240.0,4276.685,4710.4875,10.143428847343205,15.625813256045694,-5.482384408702488
Grant,grant,2023Q3,150.0,10027.490000000002,11034.995,10.047429615985646,18.074413139038857,-8.026983523053211
Douglas,douglas,2023Q3,170.0,4373.4375,4815.512500000001,10.108181493390513,17.206055471510364,-7.097873978119852
Pima,pima,2023Q3,110.0,73513.86750000001,80106.9325,8.968464351300776,18.352145250372814,-9.383680899072038
